k_perc,week,mae_adaptive_ensemble2,mae_original_ensemble2,mae_original_ensembleA,mae_original_ensembleB,mae_original_ensembleC,mae_original_ensembleD,mae_original_ensembleE,mae_original_ensembleF,mae_rel_original2,mae_rel_originalA,mae_rel_originalB,mae_rel_originalC,mae_rel_originalD,mae_rel_originalE,mae_rel_originalF
50,2025-04-12,0.7050259146546142,0.7432364872923234,0.7321291935029901,0.7501434990973629,0.7408919208845499,0.7302482924958592,0.7686071498457429,0.728981716949789,0.9485889440426778,0.9629801965433232,0.9398547284659028,0.9515907715836402,0.9654605452687339,0.9172773305532101,0.967137992986421
50,2025-04-19,0.7182880008452345,0.7492633615198355,0.7425622155775259,0.7505017554662894,0.7501495230550002,0.7338550349769095,0.7776536147233204,0.7386309241676816,0.9586589145213649,0.9673101940509965,0.957077042943037,0.9575264380892906,0.9787873171270606,0.9236605954706357,0.9724586086815004
75,2024-11-30,0.6073489086492514,0.6690989165854384,0.7272634103327236,0.7045800169953,0.7062376490464325,0.6662943057879696,0.6818523305007043,0.6259634430815234,0.9077116904458445,0.8351154478834413,0.8620013256114001,0.8599780958566831,0.9115324915331394,0.890733787187113,0.970262585398541
75,2024-12-07,0.6066995055496918,0.6612795553803182,0.7052115011948997,0.7038066324969583,0.6789909974929058,0.6626501460223979,0.6503059515778812,0.619253472967091,0.9174629710134677,0.8603085805062868,0.8620258428046482,0.8935310008377992,0.915565338952155,0.9329447225227078,0.9797272555335893
75,2024-12-14,0.6077841811646403,0.6547704823563355,0.6856191321149804,0.7075767826075864,0.6527206805202201,0.6627483170186173,0.6162641380035772,0.6150347393775207,0.9282400437133258,0.886474943150672,0.8589656926345336,0.9311550856336199,0.9170663516714249,0.9862397366388896,0.9882111403654714
75,2024-12-21,0.6148682734479022,0.6525644633518154,0.6749293563933939,0.7191938736501466,0.63457779273877,0.6694409462441038,0.5897421867034424,0.6159743048337797,0.9422337684306444,0.9110113045512809,0.8549409220176507,0.968940735846107,0.9184802287604584,1.042605204970854,0.9982044196045223
75,2024-12-28,0.6325805951758976,0.6669782227938256,0.6879027322896547,0.7326391489213943,0.6398021236852431,0.6861036383254295,0.5864341026678792,0.635160096679871,0.948427660090844,0.9195785472030039,0.863427235777934,0.9887128719302309,0.9219898566925466,1.0786899880107297,0.9959388168157021
75,2025-01-04,0.6438070263877971,0.6899036686623494,0.7129366969153952,0.7427515145915803,0.6679473026422131,0.698665911569926,0.6182753647372671,0.6515365723490321,0.933183943833885,0.9030353314302717,0.8667865547764111,0.9638590107948278,0.9214805184084921,1.0412949684019508,0.9881364357899863
75,2025-01-11,0.6542556613453282,0.7059733659965347,0.7311741342377278,0.7496664062796435,0.6864209225012847,0.7081786036802561,0.6376574659222835,0.6648951706373089,0.9267426971863123,0.8948014306159919,0.872729064374368,0.9531406166368765,0.9238568603249214,1.0260299554385954,0.9839982154152472
75,2025-01-18,0.6747125816869007,0.7248656387025295,0.7491291998158791,0.7624710282988505,0.7058231680025647,0.7251809231525758,0.6590337841168288,0.6881249499554626,0.9308105470340682,0.9006625050161328,0.884902582059088,0.9559229737333431,0.9304058616899707,1.0237905824374134,0.9805088185373457
75,2025-02-01,0.705994523749775,0.7565339437216154,0.7712779394310713,0.7888524976009939,0.7347695838550147,0.7591066948701098,0.7023006967627373,0.727303682901091,0.9331960972917858,0.915356822302668,0.8949639202471932,0.9608379814059946,0.9300333253819836,1.0052596088884211,0.9707011532427315
75,2025-02-08,0.7066416217482101,0.755245709450207,0.7724735733360799,0.7895659641481388,0.7410352868399456,0.7561292398075787,0.7167786961114582,0.7247826599899344,0.9356446688887793,0.914777729801731,0.8949747758068629,0.9535870076600494,0.9345513763335453,0.9858574558392403,0.9749703749231856
75,2025-02-15,0.7049344135248516,0.7516755644261546,0.7693724142453672,0.7801339749764705,0.743537548601291,0.7489599421002281,0.7278566238788697,0.7213131763329097,0.9378173867644798,0.9162460213969083,0.9036068625855105,0.9480817947270346,0.9412177793488923,0.9685072449682991,0.9772931323792999
75,2025-02-22,0.7081940832471021,0.7522252329258791,0.772055291849648,0.7733805036230301,0.7511667252966461,0.7427468906485312,0.7434332693023438,0.72087811898868,0.9414654710431448,0.9172841514374563,0.9157123562456626,0.9427921384129822,0.9534797010442424,0.9525993959238453,0.9824047430384315
