state,k_perc,week,mae_adaptive_ensemble2,mae_original_ensemble2
13,15,2023-12-02,0.26060077486983363,0.37039294228298886
13,15,2023-12-09,0.29670709783967125,0.37107925447870393
13,15,2023-12-16,0.4340057213337791,0.37593695458042303
13,15,2023-12-23,0.39935668248362133,0.3720198679476067
13,15,2023-12-30,0.3853358368637056,0.3387807063329922
13,15,2024-01-06,0.3853914264800648,0.23858564349772804
13,15,2024-01-13,0.21438489774747033,0.17278296890512634
13,15,2024-01-20,0.23512852993723718,0.11726697679198035
13,15,2024-01-27,0.26082289967281336,0.08628234799730441
13,15,2024-02-03,0.2105695583887196,0.06261841211256218
13,15,2024-02-10,0.16872732062431178,0.07661531568483326
13,15,2024-02-17,0.1385081568744252,0.09435047764789134
13,15,2024-02-24,0.19354680859153786,0.11522263882539172
13,15,2024-03-02,0.24779982782080534,0.11442681320627181
13,15,2024-03-09,0.2998279951299257,0.11467102898625622
13,15,2024-03-16,0.29754149196704016,0.14316996752290884
13,15,2024-03-23,0.31177391575976077,0.15929344878787893
13,15,2024-03-30,0.3803479110165914,0.2064179645423805
13,15,2024-04-06,0.4376778400902523,0.27355364537432536
13,15,2024-04-13,0.48717556759551817,0.3307137332311471
13,15,2024-04-20,0.5373315780836,0.32153808871033135
13,25,2023-11-04,0.34469073181086796,0.3681835792456296
13,25,2023-11-11,0.3460136746846643,0.36940833455390915
13,25,2023-11-18,0.24477089530730065,0.36813893353180926
13,25,2023-11-25,0.2313230560017841,0.36830413925531597
13,25,2023-12-02,0.2652813236403077,0.37039294228298886
13,25,2023-12-09,0.30336306787679407,0.37107925447870393
13,25,2023-12-16,0.43174600103197813,0.37593695458042303
13,25,2023-12-23,0.42114465729755785,0.3720198679476067
13,25,2023-12-30,0.41382692121978004,0.3387807063329922
13,25,2024-01-06,0.40402091952283664,0.23858564349772804
13,25,2024-01-13,0.22419607152083368,0.17278296890512634
13,25,2024-01-20,0.25110130526222824,0.11726697679198035
13,25,2024-01-27,0.31752196625458107,0.08628234799730441
13,25,2024-02-03,0.31597753513446897,0.06261841211256218
13,25,2024-02-10,0.22906571964612532,0.07661531568483326
13,25,2024-02-17,0.1295337282570036,0.09435047764789134
13,25,2024-02-24,0.11523025548604385,0.11522263882539172
13,25,2024-03-02,0.17218360701772567,0.11442681320627181
13,25,2024-03-09,0.20987318588936554,0.11467102898625622
13,25,2024-03-16,0.21583213844428764,0.14316996752290884
13,25,2024-03-23,0.24080240474893894,0.15929344878787893
13,25,2024-03-30,0.2914512291814383,0.2064179645423805
13,25,2024-04-06,0.351425351178977,0.27355364537432536
13,25,2024-04-13,0.4357037526712809,0.3307137332311471
13,25,2024-04-20,0.4991108023154667,0.32153808871033135
13,50,2023-11-04,0.36257182407053945,0.3681835792456296
13,50,2023-11-11,0.36789748283584567,0.36940833455390915
13,50,2023-11-18,0.30487769648276913,0.36813893353180926
13,50,2023-11-25,0.2999302780317178,0.36830413925531597
13,50,2023-12-02,0.3148735454132075,0.37039294228298886
13,50,2023-12-09,0.3508713588584667,0.37107925447870393
13,50,2023-12-16,0.4508002930409714,0.37593695458042303
13,50,2023-12-23,0.46634248244208715,0.3720198679476067
13,50,2023-12-30,0.4705432902042162,0.3387807063329922
13,50,2024-01-06,0.4626387407284381,0.23858564349772804
13,50,2024-01-13,0.30874476495314107,0.17278296890512634
13,50,2024-01-20,0.32567889801477334,0.11726697679198035
13,50,2024-01-27,0.39832155536364067,0.08628234799730441
13,50,2024-02-03,0.41936105858117023,0.06261841211256218
13,50,2024-02-10,0.4121715377638605,0.07661531568483326
13,50,2024-02-17,0.31603312762546043,0.09435047764789134
13,50,2024-02-24,0.1982999111728687,0.11522263882539172
13,50,2024-03-02,0.14462101445969647,0.11442681320627181
13,50,2024-03-09,0.09729612610882431,0.11467102898625622
13,50,2024-03-16,0.11589655831804792,0.14316996752290884
13,50,2024-03-23,0.14433871925664532,0.15929344878787893
13,50,2024-03-30,0.1336274938586207,0.2064179645423805
13,50,2024-04-06,0.1469988892031535,0.27355364537432536
13,50,2024-04-13,0.21276178137669816,0.3307137332311471
13,50,2024-04-20,0.32443990444267595,0.32153808871033135
13,75,2023-11-04,0.3742118152433416,0.3681835792456296
13,75,2023-11-11,0.37636440752072026,0.36940833455390915
13,75,2023-11-18,0.34685218331330026,0.36813893353180926
13,75,2023-11-25,0.34278995603299234,0.36830413925531597
13,75,2023-12-02,0.3492959848060046,0.37039294228298886
13,75,2023-12-09,0.37058879445665444,0.37107925447870393
13,75,2023-12-16,0.4108325068703513,0.37593695458042303
13,75,2023-12-23,0.4193619527608676,0.3720198679476067
13,75,2023-12-30,0.4217113458742898,0.3387807063329922
13,75,2024-01-06,0.39750765202318644,0.23858564349772804
13,75,2024-01-13,0.28303421168843285,0.17278296890512634
13,75,2024-01-20,0.25958776191339195,0.11726697679198035
13,75,2024-01-27,0.2600065219731953,0.08628234799730441
13,75,2024-02-03,0.3030604815447747,0.06261841211256218
13,75,2024-02-10,0.31481295082853816,0.07661531568483326
13,75,2024-02-17,0.27307438007546214,0.09435047764789134
13,75,2024-02-24,0.21282679719997735,0.11522263882539172
13,75,2024-03-02,0.16930627776627621,0.11442681320627181
13,75,2024-03-09,0.12567824522566517,0.11467102898625622
13,75,2024-03-16,0.14391311905511603,0.14316996752290884
13,75,2024-03-23,0.1588816613572445,0.15929344878787893
13,75,2024-03-30,0.13747643411039806,0.2064179645423805
13,75,2024-04-06,0.1422145544505839,0.27355364537432536
13,75,2024-04-13,0.17683791370116178,0.3307137332311471
13,75,2024-04-20,0.294050907755637,0.32153808871033135
12,5,2023-11-04,0.42712191083833917,0.31097065417883596
12,5,2023-11-11,0.4954940815129657,0.3083367059279051
12,5,2023-11-18,0.43622575737222824,0.3082015145688858
12,5,2023-11-25,0.3985753381297863,0.30266106578349716
12,5,2023-12-02,0.37802171603812795,0.2979444624057233
12,5,2023-12-09,0.37449933738406227,0.2974219799334206
12,5,2023-12-16,0.33056900079310464,0.30663063336579394
12,5,2023-12-23,0.2602522647647462,0.3235335179312089
12,5,2023-12-30,0.23524932312021687,0.3388604117462579
12,5,2024-01-06,0.2732152030783084,0.34335079352984327
12,5,2024-01-13,0.34459458053737185,0.34952431238564385
12,5,2024-01-20,0.33457481789535237,0.3855092263659888
12,5,2024-01-27,0.2919714807824804,0.4297788179037461
12,5,2024-02-03,0.29342693462437325,0.47864142664197296
12,5,2024-02-10,0.32341181230678706,0.5275850627270384
12,5,2024-02-17,0.3312145078216755,0.556247526845718
12,5,2024-02-24,0.3956132354149206,0.5855217657236473
12,5,2024-03-02,0.40320705828799996,0.6101511081274759
12,5,2024-03-09,0.44268327465972884,0.6356983276532429
12,5,2024-03-16,0.47208804882612,0.6565970871744978
12,5,2024-03-23,0.5035169227327841,0.6684153212028526
12,5,2024-03-30,0.5175769361613134,0.6865038648265087
12,5,2024-04-06,0.5448249106028872,0.6954433515816013
12,5,2024-04-13,0.5491936958293613,0.715698788022448
12,5,2024-04-20,0.579018301259125,0.719583736609091
12,15,2023-11-04,0.4902548340341599,0.31097065417883596
12,15,2023-11-11,0.5149638243630396,0.3083367059279051
12,15,2023-11-18,0.47316418292331,0.3082015145688858
12,15,2023-11-25,0.4430438849548796,0.30266106578349716
12,15,2023-12-02,0.3864641214525897,0.2979444624057233
12,15,2023-12-09,0.3530190909764942,0.2974219799334206
12,15,2023-12-16,0.3137215292497644,0.30663063336579394
12,15,2023-12-23,0.25320305453325753,0.3235335179312089
12,15,2023-12-30,0.23876845569715893,0.3388604117462579
12,15,2024-01-06,0.2477080140072792,0.34335079352984327
12,15,2024-01-13,0.2769039228555143,0.34952431238564385
12,15,2024-01-20,0.27226600448677757,0.3855092263659888
12,15,2024-01-27,0.24016822146983258,0.4297788179037461
12,15,2024-02-03,0.22670830719228247,0.47864142664197296
12,15,2024-02-10,0.24556053615915666,0.5275850627270384
12,15,2024-02-17,0.24825854701097083,0.556247526845718
12,15,2024-02-24,0.29008802401025535,0.5855217657236473
12,15,2024-03-02,0.3597090707452073,0.6101511081274759
12,15,2024-03-09,0.3997184153509595,0.6356983276532429
12,15,2024-03-16,0.45102057239848303,0.6565970871744978
12,15,2024-03-23,0.4885209751380982,0.6684153212028526
12,15,2024-03-30,0.5044916833735223,0.6865038648265087
12,15,2024-04-06,0.5296130777457945,0.6954433515816013
12,15,2024-04-13,0.5327527686182243,0.715698788022448
12,15,2024-04-20,0.5727352330247621,0.719583736609091
12,25,2023-11-04,0.39502363063652063,0.31097065417883596
12,25,2023-11-11,0.394166373325086,0.3083367059279051
12,25,2023-11-18,0.39337645777735564,0.3082015145688858
12,25,2023-11-25,0.37699242871584265,0.30266106578349716
12,25,2023-12-02,0.33139705295351046,0.2979444624057233
12,25,2023-12-09,0.30551030489103376,0.2974219799334206
12,25,2023-12-16,0.2859337136093145,0.30663063336579394
12,25,2023-12-23,0.258305091815386,0.3235335179312089
12,25,2023-12-30,0.24969373461343297,0.3388604117462579
12,25,2024-01-06,0.259404844101349,0.34335079352984327
12,25,2024-01-13,0.2757039853439527,0.34952431238564385
12,25,2024-01-20,0.26481974859303603,0.3855092263659888
12,25,2024-01-27,0.25044430587674393,0.4297788179037461
12,25,2024-02-03,0.22299616482323872,0.47864142664197296
12,25,2024-02-10,0.23628997760123133,0.5275850627270384
12,25,2024-02-17,0.23973602442720107,0.556247526845718
12,25,2024-02-24,0.2713862265203007,0.5855217657236473
12,25,2024-03-02,0.31455225213199006,0.6101511081274759
12,25,2024-03-09,0.35024753167542366,0.6356983276532429
12,25,2024-03-16,0.4040260539218993,0.6565970871744978
12,25,2024-03-23,0.4436352940241944,0.6684153212028526
12,25,2024-03-30,0.4712668373338202,0.6865038648265087
12,25,2024-04-06,0.5085181222213307,0.6954433515816013
12,25,2024-04-13,0.5160291175077368,0.715698788022448
12,25,2024-04-20,0.5644898618065609,0.719583736609091
12,50,2023-11-04,0.26005401988925736,0.31097065417883596
12,50,2023-11-11,0.24795632216990854,0.3083367059279051
12,50,2023-11-18,0.2450868338741123,0.3082015145688858
12,50,2023-11-25,0.24451658376415408,0.30266106578349716
12,50,2023-12-02,0.23890447462193243,0.2979444624057233
12,50,2023-12-09,0.22354967697506803,0.2974219799334206
12,50,2023-12-16,0.21279371094564473,0.30663063336579394
12,50,2023-12-23,0.2023195495161811,0.3235335179312089
12,50,2023-12-30,0.20452967641982958,0.3388604117462579
12,50,2024-01-06,0.21984895469506519,0.34335079352984327
12,50,2024-01-13,0.21750797147268855,0.34952431238564385
12,50,2024-01-20,0.2022389662366843,0.3855092263659888
12,50,2024-01-27,0.2081585527732847,0.4297788179037461
12,50,2024-02-03,0.1975001086188251,0.47864142664197296
12,50,2024-02-10,0.1963209606707499,0.5275850627270384
12,50,2024-02-17,0.22087315494989962,0.556247526845718
12,50,2024-02-24,0.2779266488172774,0.5855217657236473
12,50,2024-03-02,0.35391526925770583,0.6101511081274759
12,50,2024-03-09,0.3971885871812932,0.6356983276532429
12,50,2024-03-16,0.4388429893620216,0.6565970871744978
12,50,2024-03-23,0.4742374315770453,0.6684153212028526
12,50,2024-03-30,0.4929094744185264,0.6865038648265087
12,50,2024-04-06,0.5268846719880563,0.6954433515816013
12,50,2024-04-13,0.5379488979899627,0.715698788022448
12,50,2024-04-20,0.5895637404033811,0.719583736609091
12,75,2023-11-04,0.26272560414311796,0.31097065417883596
12,75,2023-11-11,0.256249268395514,0.3083367059279051
12,75,2023-11-18,0.25505663380290067,0.3082015145688858
12,75,2023-11-25,0.2498100584684181,0.30266106578349716
12,75,2023-12-02,0.24529674776212207,0.2979444624057233
12,75,2023-12-09,0.2451799845839198,0.2974219799334206
12,75,2023-12-16,0.24222837668397568,0.30663063336579394
12,75,2023-12-23,0.23901597794809065,0.3235335179312089
12,75,2023-12-30,0.24425851211405183,0.3388604117462579
12,75,2024-01-06,0.24553010270568967,0.34335079352984327
12,75,2024-01-13,0.23269774606964966,0.34952431238564385
12,75,2024-01-20,0.21378115881353998,0.3855092263659888
12,75,2024-01-27,0.23795568357838698,0.4297788179037461
12,75,2024-02-03,0.24385945144361124,0.47864142664197296
12,75,2024-02-10,0.28690285696137974,0.5275850627270384
12,75,2024-02-17,0.3357905297617954,0.556247526845718
12,75,2024-02-24,0.38335113314553276,0.5855217657236473
12,75,2024-03-02,0.44214118642158295,0.6101511081274759
12,75,2024-03-09,0.47536490303815915,0.6356983276532429
12,75,2024-03-16,0.5121396858403006,0.6565970871744978
12,75,2024-03-23,0.5412170703102078,0.6684153212028526
12,75,2024-03-30,0.5591407896939193,0.6865038648265087
12,75,2024-04-06,0.587262117109065,0.6954433515816013
12,75,2024-04-13,0.5980052348546029,0.715698788022448
12,75,2024-04-20,0.6411784511400397,0.719583736609091
10,5,2023-11-04,0.4114242657866419,0.8698723693468374
10,5,2023-11-11,0.46121823117901944,0.8562419705812989
10,5,2023-11-18,0.464254347630627,0.8358303428233276
10,5,2023-11-25,0.427251742673489,0.808376751496796
10,5,2023-12-02,0.5025270201656961,0.7662048271331259
10,5,2023-12-09,0.6117891273806418,0.7158077803037628
10,5,2023-12-16,0.31909897198059123,0.6848664436505806
10,5,2023-12-23,0.4615772591104462,0.6787847965287648
10,5,2023-12-30,0.43810775994550516,0.7003492616831499
10,5,2024-01-06,0.5175172722301294,0.7213369293485404
10,5,2024-01-13,0.5392727564974871,0.7475580531534054
10,5,2024-01-20,0.5471175996526576,0.7793245899573499
10,5,2024-01-27,0.43982124079493373,0.8069951627729437
10,5,2024-02-03,0.38500684565931104,0.8324877014415001
10,5,2024-02-10,0.3732734756235344,0.8569135144507022
10,5,2024-02-17,0.38339616754388406,0.8778123254881446
10,5,2024-02-24,0.4111807736508816,0.8891278075575564
10,5,2024-03-02,0.5069565427229739,0.9049038109626868
10,5,2024-03-09,0.5644627255891409,0.9117186321648367
10,5,2024-03-16,0.5610493266724539,0.9194650296636023
10,5,2024-03-23,0.6109820859838718,0.9318923000469409
10,5,2024-03-30,0.6755071657254534,0.9414624463016701
10,5,2024-04-06,0.7287525472452443,0.9493715747559462
10,5,2024-04-13,0.7839855587179058,0.9393762890718416
10,5,2024-04-20,0.7059880090965471,0.9468444922887833
10,15,2023-11-04,0.4234762784988626,0.8698723693468374
10,15,2023-11-11,0.44383892918728063,0.8562419705812989
10,15,2023-11-18,0.46906527039384804,0.8358303428233276
10,15,2023-11-25,0.4828591072754536,0.808376751496796
10,15,2023-12-02,0.5399441751784061,0.7662048271331259
10,15,2023-12-09,0.5825915769142269,0.7158077803037628
10,15,2023-12-16,0.401364745122174,0.6848664436505806
10,15,2023-12-23,0.33909819257506746,0.6787847965287648
10,15,2023-12-30,0.37434203485865075,0.7003492616831499
10,15,2024-01-06,0.42123857265518316,0.7213369293485404
10,15,2024-01-13,0.4275066567533133,0.7475580531534054
10,15,2024-01-20,0.4339052078920451,0.7793245899573499
10,15,2024-01-27,0.43876334315475324,0.8069951627729437
10,15,2024-02-03,0.40268846873194303,0.8324877014415001
10,15,2024-02-10,0.3832864431963041,0.8569135144507022
10,15,2024-02-17,0.4162507808585751,0.8778123254881446
10,15,2024-02-24,0.4551161909387045,0.8891278075575564
10,15,2024-03-02,0.5515693706448288,0.9049038109626868
10,15,2024-03-09,0.5902575769033308,0.9117186321648367
10,15,2024-03-16,0.6109208590226214,0.9194650296636023
10,15,2024-03-23,0.6571741899462534,0.9318923000469409
10,15,2024-03-30,0.7110651883582059,0.9414624463016701
10,15,2024-04-06,0.7647102892999141,0.9493715747559462
10,15,2024-04-13,0.809971495305863,0.9393762890718416
10,15,2024-04-20,0.7257634939668799,0.9468444922887833
10,25,2023-11-04,0.46242523508626976,0.8698723693468374
10,25,2023-11-11,0.48026332801171473,0.8562419705812989
10,25,2023-11-18,0.5185997359078695,0.8358303428233276
10,25,2023-11-25,0.5375362725170103,0.808376751496796
10,25,2023-12-02,0.5538021287555664,0.7662048271331259
10,25,2023-12-09,0.5655707758220558,0.7158077803037628
10,25,2023-12-16,0.5030720771992516,0.6848664436505806
10,25,2023-12-23,0.34847173161154676,0.6787847965287648
10,25,2023-12-30,0.3386653796009884,0.7003492616831499
10,25,2024-01-06,0.36173838036889,0.7213369293485404
10,25,2024-01-13,0.3610244353969752,0.7475580531534054
10,25,2024-01-20,0.35668649867499663,0.7793245899573499
10,25,2024-01-27,0.36355485805567406,0.8069951627729437
10,25,2024-02-03,0.3616285886519244,0.8324877014415001
10,25,2024-02-10,0.39709022625569745,0.8569135144507022
10,25,2024-02-17,0.4823673488812278,0.8778123254881446
10,25,2024-02-24,0.5531734409420357,0.8891278075575564
10,25,2024-03-02,0.615061101422812,0.9049038109626868
10,25,2024-03-09,0.6458739168791818,0.9117186321648367
10,25,2024-03-16,0.6618863914108408,0.9194650296636023
10,25,2024-03-23,0.6930123541150666,0.9318923000469409
10,25,2024-03-30,0.7428403203108157,0.9414624463016701
10,25,2024-04-06,0.7843838478320514,0.9493715747559462
10,25,2024-04-13,0.8232479669716815,0.9393762890718416
10,25,2024-04-20,0.74059474767916,0.9468444922887833
10,50,2023-11-04,0.5142746838413522,0.8698723693468374
10,50,2023-11-11,0.502318716900456,0.8562419705812989
10,50,2023-11-18,0.49265645303022815,0.8358303428233276
10,50,2023-11-25,0.4850129661428267,0.808376751496796
10,50,2023-12-02,0.48346257098910417,0.7662048271331259
10,50,2023-12-09,0.4840180916411951,0.7158077803037628
10,50,2023-12-16,0.459884171206773,0.6848664436505806
10,50,2023-12-23,0.45641884087836965,0.6787847965287648
10,50,2023-12-30,0.4576010267108407,0.7003492616831499
10,50,2024-01-06,0.4590810493095631,0.7213369293485404
10,50,2024-01-13,0.45246721746029633,0.7475580531534054
10,50,2024-01-20,0.46079380422607574,0.7793245899573499
10,50,2024-01-27,0.492568265098461,0.8069951627729437
10,50,2024-02-03,0.5318927527529568,0.8324877014415001
10,50,2024-02-10,0.593638116632859,0.8569135144507022
10,50,2024-02-17,0.651605694650708,0.8778123254881446
10,50,2024-02-24,0.6926908435870248,0.8891278075575564
10,50,2024-03-02,0.7164010616728521,0.9049038109626868
10,50,2024-03-09,0.7460763620365529,0.9117186321648367
10,50,2024-03-16,0.7541173830185619,0.9194650296636023
10,50,2024-03-23,0.7721183881712101,0.9318923000469409
10,50,2024-03-30,0.8116640301055713,0.9414624463016701
10,50,2024-04-06,0.8420747233370578,0.9493715747559462
10,50,2024-04-13,0.8804595817208903,0.9393762890718416
10,50,2024-04-20,0.8257724756084514,0.9468444922887833
10,75,2023-11-04,0.697282205946732,0.8698723693468374
10,75,2023-11-11,0.6902664914223934,0.8562419705812989
10,75,2023-11-18,0.6832480433516421,0.8358303428233276
10,75,2023-11-25,0.6764137673223707,0.808376751496796
10,75,2023-12-02,0.6654432978271709,0.7662048271331259
10,75,2023-12-09,0.6456293279165736,0.7158077803037628
10,75,2023-12-16,0.6151036542406759,0.6848664436505806
10,75,2023-12-23,0.5949371718310598,0.6787847965287648
10,75,2023-12-30,0.5850327387660526,0.7003492616831499
10,75,2024-01-06,0.5950296682582417,0.7213369293485404
10,75,2024-01-13,0.5965919779028993,0.7475580531534054
10,75,2024-01-20,0.6127820502265552,0.7793245899573499
10,75,2024-01-27,0.6376473150065802,0.8069951627729437
10,75,2024-02-03,0.6643675634578396,0.8324877014415001
10,75,2024-02-10,0.70357651720901,0.8569135144507022
10,75,2024-02-17,0.7470388441186177,0.8778123254881446
10,75,2024-02-24,0.7812656367151081,0.8891278075575564
10,75,2024-03-02,0.7995387136127055,0.9049038109626868
10,75,2024-03-09,0.8207731809855714,0.9117186321648367
10,75,2024-03-16,0.824870670138811,0.9194650296636023
10,75,2024-03-23,0.8381183533305895,0.9318923000469409
10,75,2024-03-30,0.8645148185162487,0.9414624463016701
10,75,2024-04-06,0.8877448893761779,0.9493715747559462
10,75,2024-04-13,0.9102749463161077,0.9393762890718416
10,75,2024-04-20,0.8649953555586748,0.9468444922887833
11,5,2023-11-04,0.6811401040948417,0.8746803467607307
11,5,2023-11-11,0.6223115458520488,0.8614603295514967
11,5,2023-11-18,0.6184766581544694,0.8430408125047382
11,5,2023-11-25,0.6007892856104691,0.8344083675739875
11,5,2023-12-02,0.5846094438948497,0.8313012695918743
11,5,2023-12-09,0.5792123602026322,0.8429467294377768
11,5,2023-12-16,0.5662387502094275,0.8630821353640251
11,5,2023-12-23,0.5662658548386076,0.881162880269743
11,5,2023-12-30,0.5794204387913157,0.8937554528492886
11,5,2024-01-06,0.6010318968581256,0.9013166269897159
11,5,2024-01-13,0.5468547380941166,0.9070194085942891
11,5,2024-01-20,0.5374457553684133,0.9165985938230312
11,5,2024-01-27,0.5790457127671704,0.9279940144378116
11,5,2024-02-03,0.6236852149176985,0.9397167972381993
11,5,2024-02-10,0.6850493321270876,0.9502542951028985
11,5,2024-02-17,0.7571444686087185,0.9600082535861083
11,5,2024-02-24,0.7912686059954368,0.9665866134200138
11,5,2024-03-02,0.8271861057280717,0.9724407960584058
11,5,2024-03-09,0.8434877710395158,0.9770733989489501
11,5,2024-03-16,0.8680115286677221,0.9784679434567528
11,5,2024-03-23,0.8654292040166175,0.9828404558317416
11,5,2024-03-30,0.8962359470474252,0.9851630191663041
11,5,2024-04-06,0.9132619571117813,0.987511849751634
11,5,2024-04-13,0.9236592592958399,0.9879415171662516
11,5,2024-04-20,0.9126733828089894,0.988320325906869
11,15,2023-11-04,0.6580129530432175,0.8746803467607307
11,15,2023-11-11,0.6444516480770806,0.8614603295514967
11,15,2023-11-18,0.6214254640886719,0.8430408125047382
11,15,2023-11-25,0.611590883400551,0.8344083675739875
11,15,2023-12-02,0.5976535733485981,0.8313012695918743
11,15,2023-12-09,0.588300780638554,0.8429467294377768
11,15,2023-12-16,0.5962215912189621,0.8630821353640251
11,15,2023-12-23,0.6039025298172969,0.881162880269743
11,15,2023-12-30,0.6208945256562269,0.8937554528492886
11,15,2024-01-06,0.6312754630224449,0.9013166269897159
11,15,2024-01-13,0.627513887145405,0.9070194085942891
11,15,2024-01-20,0.5976481779572225,0.9165985938230312
11,15,2024-01-27,0.6222795003182281,0.9279940144378116
11,15,2024-02-03,0.6802154412572572,0.9397167972381993
11,15,2024-02-10,0.7208475355648609,0.9502542951028985
11,15,2024-02-17,0.7764701492123258,0.9600082535861083
11,15,2024-02-24,0.8130575113629815,0.9665866134200138
11,15,2024-03-02,0.8383095358671077,0.9724407960584058
11,15,2024-03-09,0.8614748663122245,0.9770733989489501
11,15,2024-03-16,0.8858429035531827,0.9784679434567528
11,15,2024-03-23,0.8884522741882905,0.9828404558317416
11,15,2024-03-30,0.9093404565534701,0.9851630191663041
11,15,2024-04-06,0.9241452877901131,0.987511849751634
11,15,2024-04-13,0.9396608186717362,0.9879415171662516
11,15,2024-04-20,0.9395058565920406,0.988320325906869
11,25,2023-11-04,0.673905034537224,0.8746803467607307
11,25,2023-11-11,0.6477283590552319,0.8614603295514967
11,25,2023-11-18,0.6253167871877069,0.8430408125047382
11,25,2023-11-25,0.6130227077388749,0.8344083675739875
11,25,2023-12-02,0.609917956848091,0.8313012695918743
11,25,2023-12-09,0.6128029436976993,0.8429467294377768
11,25,2023-12-16,0.6156874158481694,0.8630821353640251
11,25,2023-12-23,0.6269122837510307,0.881162880269743
11,25,2023-12-30,0.6426069053041567,0.8937554528492886
11,25,2024-01-06,0.6524507647684725,0.9013166269897159
11,25,2024-01-13,0.6556736625799499,0.9070194085942891
11,25,2024-01-20,0.6642107616771408,0.9165985938230312
11,25,2024-01-27,0.6865453523733408,0.9279940144378116
11,25,2024-02-03,0.7261654421634199,0.9397167972381993
11,25,2024-02-10,0.7710794117907419,0.9502542951028985
11,25,2024-02-17,0.812963178728406,0.9600082535861083
11,25,2024-02-24,0.8478384463173714,0.9665866134200138
11,25,2024-03-02,0.874121549251197,0.9724407960584058
11,25,2024-03-09,0.8957833383927502,0.9770733989489501
11,25,2024-03-16,0.9137671210078843,0.9784679434567528
11,25,2024-03-23,0.9160780008079655,0.9828404558317416
11,25,2024-03-30,0.9351958120951784,0.9851630191663041
11,25,2024-04-06,0.9462473896814387,0.987511849751634
11,25,2024-04-13,0.9561592931153576,0.9879415171662516
11,25,2024-04-20,0.9561810320242169,0.988320325906869
11,50,2023-11-04,0.7140679754316522,0.8746803467607307
11,50,2023-11-11,0.6868890983226164,0.8614603295514967
11,50,2023-11-18,0.6717493847606665,0.8430408125047382
11,50,2023-11-25,0.6634909070179875,0.8344083675739875
11,50,2023-12-02,0.6672574262739425,0.8313012695918743
11,50,2023-12-09,0.67740924944893,0.8429467294377768
11,50,2023-12-16,0.6867279487995275,0.8630821353640251
11,50,2023-12-23,0.6901772794878819,0.881162880269743
11,50,2023-12-30,0.7112172407751791,0.8937554528492886
11,50,2024-01-06,0.7231612869823517,0.9013166269897159
11,50,2024-01-13,0.728985626533929,0.9070194085942891
11,50,2024-01-20,0.7401649417581482,0.9165985938230312
11,50,2024-01-27,0.7656355714169965,0.9279940144378116
11,50,2024-02-03,0.7975899957783076,0.9397167972381993
11,50,2024-02-10,0.8319685462489771,0.9502542951028985
11,50,2024-02-17,0.8635462779400538,0.9600082535861083
11,50,2024-02-24,0.8913507754855481,0.9665866134200138
11,50,2024-03-02,0.9115430276191333,0.9724407960584058
11,50,2024-03-09,0.9283613974319324,0.9770733989489501
11,50,2024-03-16,0.9428889228584931,0.9784679434567528
11,50,2024-03-23,0.9461056689811747,0.9828404558317416
11,50,2024-03-30,0.9582451545166686,0.9851630191663041
11,50,2024-04-06,0.964923673131715,0.987511849751634
11,50,2024-04-13,0.9701210835568812,0.9879415171662516
11,50,2024-04-20,0.9704242240958268,0.988320325906869
11,75,2023-11-04,0.7843255067185961,0.8746803467607307
11,75,2023-11-11,0.7709156984608181,0.8614603295514967
11,75,2023-11-18,0.7592324038294436,0.8430408125047382
11,75,2023-11-25,0.7524465460443218,0.8344083675739875
11,75,2023-12-02,0.7555080519299238,0.8313012695918743
11,75,2023-12-09,0.7553170413832623,0.8429467294377768
11,75,2023-12-16,0.7684221555977252,0.8630821353640251
11,75,2023-12-23,0.781286182831789,0.881162880269743
11,75,2023-12-30,0.7946599221967879,0.8937554528492886
11,75,2024-01-06,0.7982259450641073,0.9013166269897159
11,75,2024-01-13,0.8029348315603053,0.9070194085942891
11,75,2024-01-20,0.8101475474161252,0.9165985938230312
11,75,2024-01-27,0.8265052629946662,0.9279940144378116
11,75,2024-02-03,0.8479828834399172,0.9397167972381993
11,75,2024-02-10,0.8744916742352545,0.9502542951028985
11,75,2024-02-17,0.8988634408861519,0.9600082535861083
11,75,2024-02-24,0.9216262840991959,0.9665866134200138
11,75,2024-03-02,0.9368711063433875,0.9724407960584058
11,75,2024-03-09,0.9494300192581495,0.9770733989489501
11,75,2024-03-16,0.960191383534176,0.9784679434567528
11,75,2024-03-23,0.9629562722652831,0.9828404558317416
11,75,2024-03-30,0.9702041784369637,0.9851630191663041
11,75,2024-04-06,0.9740937741179707,0.987511849751634
11,75,2024-04-13,0.978939111724516,0.9879415171662516
11,75,2024-04-20,0.9794595499611238,0.988320325906869
08,5,2023-11-04,0.2882017029877422,0.3980935719454344
08,5,2023-11-11,0.24027171109715947,0.39960024654592
08,5,2023-11-18,0.2245270146489267,0.40012213829310367
08,5,2023-11-25,0.2702253004509953,0.3950020698629953
08,5,2023-12-02,0.291959618135094,0.3870005484057678
08,5,2023-12-09,0.26483672549892356,0.3859617773448054
08,5,2023-12-16,0.253233911976596,0.38888709203187743
08,5,2023-12-23,0.24283280237425448,0.390807354763462
08,5,2023-12-30,0.25129287854432725,0.39772162154726454
08,5,2024-01-06,0.2365694891765786,0.3841318687652666
08,5,2024-01-13,0.2384374762116504,0.38020688945493414
08,5,2024-01-20,0.23544763261278964,0.3824405793822866
08,5,2024-01-27,0.2530963166348684,0.4151722846337303
